DUID,dbin,q,ratio,price,n,norm
QPS5,-6..-3h,0.55,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.55,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.55,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.55,50.4613497588641,14006.62,152,MAXAVAIL
TORRB2,<=-24h,0.55,47.174997607416,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.55,0.472481635827254,-449.72,18,MAXAVAIL
TORRB2,-1..0h,0.55,0.1,-999.699999999998,21,MAXAVAIL
TORRB2,-6..-3h,0.55,0.582720568935224,-430.695,20,MAXAVAIL
TORRB2,-3..-1h,0.55,25.9196190259138,7723.73,16,MAXAVAIL
TORRB3,<=-24h,0.55,56.5844275295455,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.55,1.87454254384059,348.970000000001,177,MAXAVAIL
TORRB3,-12..-6h,0.55,1.27533176780151,348.970000000001,23,MAXAVAIL
TORRB3,-6..-3h,0.55,0.1,-999.4,15,MAXAVAIL
TORRB4,0..+3h (post),0.55,0.1,-999.399999999998,165,MAXAVAIL
TORRB4,<=-24h,0.55,56.5844275295456,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.55,68.9578854855125,12997.7,19,MAXAVAIL
TORRB4,-1..0h,0.55,0.828785230390795,99.9300000000001,21,MAXAVAIL
TORRB4,-6..-3h,0.55,0.1,-999.4,15,MAXAVAIL
BARKIPS1,<=-24h,0.6,140.673197518728,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.6,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.6,99.721312213991,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.6,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.6,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.6,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.6,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.6,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.6,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.6,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.6,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.6,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.6,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.6,92.6688034188036,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.6,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.6,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.6,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.6,0.1,-998.399999999997,56,MAXAVAIL
QPS5,<=-24h,0.6,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.6,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.6,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.6,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.6,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.6,50.4613497588642,15098.49,152,MAXAVAIL
TORRB2,<=-24h,0.6,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.6,0.472481635827254,-449.72,18,MAXAVAIL
TORRB2,-1..0h,0.6,0.1,-999.699999999998,21,MAXAVAIL
TORRB2,-6..-3h,0.6,2.13445205852483,399.75,20,MAXAVAIL
TORRB2,-3..-1h,0.6,26.6008072626273,7724.135,16,MAXAVAIL
TORRB3,<=-24h,0.6,56.5844275295456,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.6,50.4613497588642,12914.75,177,MAXAVAIL
TORRB3,-12..-6h,0.6,1.27533176780151,348.970000000001,23,MAXAVAIL
TORRB3,-6..-3h,0.6,0.983828146610356,138,15,MAXAVAIL
TORRB4,0..+3h (post),0.6,0.1,-999.399999999998,165,MAXAVAIL
TORRB4,<=-24h,0.6,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.6,82.7120863114214,15098.49,19,MAXAVAIL
TORRB4,-1..0h,0.6,0.90967847649565,99.9300000000001,21,MAXAVAIL
TORRB4,-6..-3h,0.6,0.1,-999.399999999997,15,MAXAVAIL
BARKIPS1,<=-24h,0.65,140.673197518728,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.65,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.65,99.721312213991,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.65,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.65,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.65,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.65,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.65,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.65,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.65,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.65,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.65,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.65,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.65,92.6688034188036,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.65,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.65,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.65,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.65,0.1,-998.399999999997,56,MAXAVAIL
QPS5,<=-24h,0.65,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.65,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.65,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.65,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.65,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.65,56.5844275295455,15098.49,152,MAXAVAIL
TORRB2,<=-24h,0.65,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.65,0.472481635827254,-449.72,18,MAXAVAIL
TORRB2,-1..0h,0.65,0.1,-999.699999999998,21,MAXAVAIL
TORRB2,-6..-3h,0.65,2.13445205852483,399.75,20,MAXAVAIL
TORRB2,-3..-1h,0.65,53.5228886442049,15294.595,16,MAXAVAIL
TORRB3,<=-24h,0.65,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.65,50.4613497588642,15098.49,177,MAXAVAIL
TORRB3,-12..-6h,0.65,1.86763887687508,348.970000000001,23,MAXAVAIL
TORRB3,-6..-3h,0.65,1.1390117559837,138,15,MAXAVAIL
TORRB4,0..+3h (post),0.65,0.1,-999.399999999998,165,MAXAVAIL
TORRB4,<=-24h,0.65,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.65,118.309041808418,15098.49,19,MAXAVAIL
TORRB4,-1..0h,0.65,1.37788829296343,175.88,21,MAXAVAIL
TORRB4,-6..-3h,0.65,0.671670972464063,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,0.7,140.673197518728,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.7,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.7,99.721312213991,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.7,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.7,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.7,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.7,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.7,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.7,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.7,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.7,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.7,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.7,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.7,92.6688034188036,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.7,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.7,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.7,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.7,0.1,-998.399999999997,56,MAXAVAIL
QPS5,<=-24h,0.7,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.7,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.7,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.7,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.7,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.7,56.5844275295457,15098.4900000001,152,MAXAVAIL
TORRB2,<=-24h,0.7,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.7,1.03572012428667,128,18,MAXAVAIL
TORRB2,-1..0h,0.7,0.1,-999.4,21,MAXAVAIL
TORRB2,-6..-3h,0.7,2.99357234924815,560.650000000001,20,MAXAVAIL
TORRB2,-3..-1h,0.7,53.5228886442049,15294.595,16,MAXAVAIL
TORRB3,<=-24h,0.7,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.7,56.5844275295454,15098.49,177,MAXAVAIL
TORRB3,-12..-6h,0.7,3.36876796750259,349.779999999999,23,MAXAVAIL
TORRB3,-6..-3h,0.7,1.1390117559837,138,15,MAXAVAIL
TORRB4,0..+3h (post),0.7,0.1,-999.399999999997,165,MAXAVAIL
TORRB4,<=-24h,0.7,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.7,118.309041808418,15098.49,19,MAXAVAIL
TORRB4,-1..0h,0.7,1.37788829296343,175.88,21,MAXAVAIL
TORRB4,-6..-3h,0.7,0.671670972464063,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,0.75,140.673197518728,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.75,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.75,99.721312213991,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.75,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.75,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.75,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.75,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.75,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.75,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.75,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.75,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.75,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.75,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.75,92.6688034188036,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.75,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.75,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.75,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.75,1.31787913404474,118.25,56,MAXAVAIL
QPS5,<=-24h,0.75,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.75,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.75,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.75,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.75,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.75,56.5844275295457,15490.7,152,MAXAVAIL
TORRB2,<=-24h,0.75,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.75,1.03572012428667,128,18,MAXAVAIL
TORRB2,-1..0h,0.75,0.1,-999.4,21,MAXAVAIL
TORRB2,-6..-3h,0.75,2.99357234924815,560.650000000001,20,MAXAVAIL
TORRB2,-3..-1h,0.75,53.5228886442049,15294.595,16,MAXAVAIL
TORRB3,<=-24h,0.75,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.75,56.5844275295455,15098.49,177,MAXAVAIL
TORRB3,-12..-6h,0.75,56.5844275295454,15490.7,23,MAXAVAIL
TORRB3,-6..-3h,0.75,1.1390117559837,138,15,MAXAVAIL
TORRB4,0..+3h (post),0.75,1.22727656198107,200.97,165,MAXAVAIL
TORRB4,<=-24h,0.75,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.75,118.309041808418,15098.49,19,MAXAVAIL
TORRB4,-1..0h,0.75,1.63914324252647,229.92,21,MAXAVAIL
TORRB4,-6..-3h,0.75,1.22727656198107,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,0.8,140.673197518728,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.8,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.8,99.721312213991,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.8,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.8,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.8,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.8,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.8,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.8,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.8,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.8,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.8,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.8,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.8,92.6688034188036,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.8,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.8,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.8,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.8,1.31787913404474,118.25,56,MAXAVAIL
QPS5,<=-24h,0.8,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.8,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.8,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.8,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.8,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.8,62.771156507529,15490.7,152,MAXAVAIL
TORRB2,<=-24h,0.8,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.8,1.0725054333433,138.01,18,MAXAVAIL
TORRB2,-1..0h,0.8,0.1,-999.399999999999,21,MAXAVAIL
TORRB2,-6..-3h,0.8,2.99357234924815,560.765000000001,20,MAXAVAIL
TORRB2,-3..-1h,0.8,53.5228886442049,15294.595,16,MAXAVAIL
TORRB3,<=-24h,0.8,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.8,68.9578854855123,15098.49,177,MAXAVAIL
TORRB3,-12..-6h,0.8,82.712086311421,15490.7,23,MAXAVAIL
TORRB3,-6..-3h,0.8,1.1390117559837,138,15,MAXAVAIL
TORRB4,0..+3h (post),0.8,1.27533176780151,229.85,165,MAXAVAIL
TORRB4,<=-24h,0.8,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.8,118.309041808418,15098.49,19,MAXAVAIL
TORRB4,-1..0h,0.8,1.94351696097243,247.98,21,MAXAVAIL
TORRB4,-6..-3h,0.8,1.22727656198107,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,0.85,140.673197518728,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.85,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.85,99.721312213991,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.85,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.85,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.85,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.85,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.85,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.85,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.85,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.85,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.85,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.85,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.85,92.6688034188036,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.85,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.85,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.85,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.85,1.31787913404474,118.25,56,MAXAVAIL
QPS5,<=-24h,0.85,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.85,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.85,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.85,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.85,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.85,82.7120863114211,15490.7,152,MAXAVAIL
TORRB2,<=-24h,0.85,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.85,1.25845002447356,156.945,18,MAXAVAIL
TORRB2,-1..0h,0.85,0.1,-999.399999999999,21,MAXAVAIL
TORRB2,-6..-3h,0.85,21.3451079266527,3997.60999999999,20,MAXAVAIL
TORRB2,-3..-1h,0.85,56.5844275295456,15490.7,16,MAXAVAIL
TORRB3,<=-24h,0.85,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.85,82.7120863114209,15098.49,177,MAXAVAIL
TORRB3,-12..-6h,0.85,118.309041808419,15490.7,23,MAXAVAIL
TORRB3,-6..-3h,0.85,1.1390117559837,138,15,MAXAVAIL
TORRB4,0..+3h (post),0.85,1.37788829296343,229.85,165,MAXAVAIL
TORRB4,<=-24h,0.85,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.85,118.309041808419,15490.7,19,MAXAVAIL
TORRB4,-1..0h,0.85,2.39386503304379,247.98,21,MAXAVAIL
TORRB4,-6..-3h,0.85,1.22727656198107,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,0.9,143.499643422771,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.9,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.9,140.673197518728,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.9,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.9,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.9,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.9,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.9,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.9,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.9,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.9,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.9,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.9,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.9,101.371203739859,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.9,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.9,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.9,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.9,1.31787913404474,118.25,56,MAXAVAIL
QPS5,<=-24h,0.9,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.9,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.9,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.9,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.9,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.9,82.7120863114211,15490.7,152,MAXAVAIL
TORRB2,<=-24h,0.9,47.1749976074161,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.9,1.25845002447356,156.945,18,MAXAVAIL
TORRB2,-1..0h,0.9,0.1,-999.399999999999,21,MAXAVAIL
TORRB2,-6..-3h,0.9,35.9032288427584,8456.18,20,MAXAVAIL
TORRB2,-3..-1h,0.9,56.5844275295456,15490.7,16,MAXAVAIL
TORRB3,<=-24h,0.9,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.9,82.7120863114209,15098.49,177,MAXAVAIL
TORRB3,-12..-6h,0.9,118.309041808419,15490.7,23,MAXAVAIL
TORRB3,-6..-3h,0.9,1.37788829296343,175.93,15,MAXAVAIL
TORRB4,0..+3h (post),0.9,50.4613497588641,15098.49,165,MAXAVAIL
TORRB4,<=-24h,0.9,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.9,118.309041808419,15490.7,19,MAXAVAIL
TORRB4,-1..0h,0.9,2.39386503304379,247.98,21,MAXAVAIL
TORRB4,-6..-3h,0.9,1.22727656198107,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,0.95,143.499643422771,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,0.95,119.636939548583,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,0.95,140.673197518728,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),0.95,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,0.95,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,0.95,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),0.95,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,0.95,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),0.95,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,0.95,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,0.95,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),0.95,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,0.95,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,0.95,101.371203739859,15179.15,46,MAXAVAIL
MINTARO,-1..0h,0.95,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,0.95,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),0.95,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,0.95,1.31787913404474,118.25,56,MAXAVAIL
QPS5,<=-24h,0.95,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),0.95,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,0.95,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,0.95,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,0.95,118.110622201637,15300.05,28,MAXAVAIL
TORRB2,0..+3h (post),0.95,82.7120863114211,15490.7,152,MAXAVAIL
TORRB2,<=-24h,0.95,48.8181736831401,12921.21,62,MAXAVAIL
TORRB2,-12..-6h,0.95,25.9196190259138,6545.315,18,MAXAVAIL
TORRB2,-1..0h,0.95,0.1,-999.399999999999,21,MAXAVAIL
TORRB2,-6..-3h,0.95,82.712086311421,15490.7,20,MAXAVAIL
TORRB2,-3..-1h,0.95,56.5844275295457,15490.7,16,MAXAVAIL
TORRB3,<=-24h,0.95,56.5844275295457,15490.7,88,MAXAVAIL
TORRB3,0..+3h (post),0.95,82.712086311421,15098.4900000001,177,MAXAVAIL
TORRB3,-12..-6h,0.95,118.309041808419,15490.7,23,MAXAVAIL
TORRB3,-6..-3h,0.95,1.37788829296343,175.93,15,MAXAVAIL
TORRB4,0..+3h (post),0.95,56.5844275295456,15098.49,165,MAXAVAIL
TORRB4,<=-24h,0.95,56.5844275295457,15490.7,39,MAXAVAIL
TORRB4,-12..-6h,0.95,118.309041808419,15490.7,19,MAXAVAIL
TORRB4,-1..0h,0.95,82.712086311421,15490.7,21,MAXAVAIL
TORRB4,-6..-3h,0.95,1.22727656198107,175.88,15,MAXAVAIL
BARKIPS1,<=-24h,1,143.499643422771,15493.8,101,MAXAVAIL
BARKIPS1,-24..-12h,1,120.638158714339,15493.8,33,MAXAVAIL
BARKIPS1,-12..-6h,1,140.673197518728,15493.8,17,MAXAVAIL
BARKIPS1,0..+3h (post),1,120.638158714339,15493.8,42,MAXAVAIL
DRYCGT1,<=-24h,1,39.0828613533718,13114.43,18,MAXAVAIL
DRYCGT2,<=-24h,1,39.0828613533718,13114.43,42,MAXAVAIL
DRYCGT2,0..+3h (post),1,39.0828613533718,13114.43,16,MAXAVAIL
DRYCGT3,<=-24h,1,39.0828613533718,13114.43,56,MAXAVAIL
DRYCGT3,0..+3h (post),1,42.0460014692099,13114.43,22,MAXAVAIL
MINTARO,<=-24h,1,125.901634241245,16178.36,1171,MAXAVAIL
MINTARO,-6..-3h,1,125.901634241245,16178.36,78,MAXAVAIL
MINTARO,0..+3h (post),1,125.901634241245,16178.36,244,MAXAVAIL
MINTARO,-12..-6h,1,125.901634241245,16178.36,153,MAXAVAIL
MINTARO,-24..-12h,1,101.371203739859,15179.15,46,MAXAVAIL
MINTARO,-1..0h,1,130.15575221239,16178.36,26,MAXAVAIL
MINTARO,-3..-1h,1,125.901634241245,16178.36,17,MAXAVAIL
OSB-AG,0..+3h (post),1,0.1,-999.55,18,MAXAVAIL
PPCCGT,<=-24h,1,1.31787913404474,118.25,56,MAXAVAIL
QPS5,<=-24h,1,138.765842998824,15300.05,264,MAXAVAIL
QPS5,0..+3h (post),1,118.110622201637,15300.05,49,MAXAVAIL
QPS5,-6..-3h,1,140.599614041537,15300.05,16,MAXAVAIL
QPS5,-12..-6h,1,138.765842998824,15300.05,15,MAXAVAIL
QPS5,-24..-12h,1,118.110622201637,15300.05,28,MAXAVAIL
