episode_id,scope,n_pre,base_mx,last_mx,base_above,last_above,runup_withhold,runup_abovesrmc,duid,instruction,s,depth_onset,d_t,ym
1213,whole,4,0,0,0.756562137049942,0.756562137049942,0,0,TORRB3,Remain,2024-11-04T20:59:59Z,1.75,1,202411
1213,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-04T20:59:59Z,1.75,1,202411
1214,whole,3,0,0,0.75750300120048,0.75750300120048,0,0,TORRB3,Remain,2024-11-06T21:30:00Z,1.5,1,202411
1214,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-06T21:30:00Z,1.5,1,202411
1215,whole,7,0,0,0.761904761904762,0.761904761904762,0,0,TORRB3,Synchronise,2024-11-12T21:30:00Z,1,1,202411
1215,onset,7,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Synchronise,2024-11-12T21:30:00Z,1,1,202411
1216,whole,6,0,0,0.756613756613757,0.756613756613757,0,0,TORRB3,Remain,2024-11-13T22:00:00Z,1.16666666666667,1,202411
1216,onset,6,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-13T22:00:00Z,1.16666666666667,1,202411
1217,whole,9,0,0,0.759103641456583,0.759103641456583,0,0,TORRB3,Remain,2024-11-14T22:00:00Z,2,1,202411
1217,onset,9,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-14T22:00:00Z,2,1,202411
1218,whole,6,0,0,0.756838905775076,0.774250440917108,0,0.0174115351420316,TORRB3,Remain,2024-11-15T14:30:00Z,2,1,202411
1218,onset,1,0,0,0.761904761904762,0.761904761904762,0,0,TORRB3,Remain,2024-11-15T14:30:00Z,2,1,202411
1219,whole,7,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-26T13:29:59Z,2.58333333333333,1,202411
1219,onset,7,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-26T13:29:59Z,2.58333333333333,1,202411
1220,whole,4,0,86.126582278481,0.766124171187462,0.766124171187462,-86.126582278481,0,TORRB3,Remain,2024-11-27T22:29:59Z,2.08333333333333,1,202411
1220,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Remain,2024-11-27T22:29:59Z,2.08333333333333,1,202411
1221,whole,10,0,0,0.757575757575758,0.757575757575758,0,0,TORRB3,Remain,2024-12-16T16:00:00Z,2,1,202412
1221,onset,8,0,0,0.714285714285714,0.714285714285714,0,0,TORRB3,Remain,2024-12-16T16:00:00Z,2,1,202412
1222,whole,4,0,0,0.761707172495554,0.763347763347763,0,0.00164059085220913,TORRB3,Synchronise,2024-12-20T17:59:59Z,3,1,202412
1222,onset,1,0,0,0.753968253968254,0.753968253968254,0,0,TORRB3,Synchronise,2024-12-20T17:59:59Z,3,1,202412
1223,whole,12,0,0,0.80952380952381,0.757936507936508,0,-0.0515873015873016,TORRB3,Synchronise,2024-12-24T11:59:59Z,3.08333333333333,1,202412
1223,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB3,Synchronise,2024-12-24T11:59:59Z,3.08333333333333,1,202412
1266,whole,2,0,0,0.754689754689755,0.754689754689755,0,0,TORRB4,Synchronise,2022-01-02T20:30:00Z,1.5,0,202201
1266,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-02T20:30:00Z,1.5,0,202201
1267,whole,4,0,0,0.754689754689755,0.754689754689755,0,0,TORRB4,Synchronise,2022-01-03T21:30:00Z,1,0,202201
1267,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-03T21:30:00Z,1,0,202201
1268,whole,2,0,0,0.759398496240602,0.759398496240602,0,0,TORRB4,Synchronise,2022-01-07T21:30:00Z,1,0,202201
1268,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-07T21:30:00Z,1,0,202201
1269,whole,2,0,0,0.771428571428571,0.771428571428571,0,0,TORRB4,Synchronise,2022-01-08T21:30:00Z,1,0,202201
1269,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-08T21:30:00Z,1,0,202201
1270,whole,2,0,0,0.765205091937765,0.765205091937765,0,0,TORRB4,Synchronise,2022-01-14T21:30:00Z,1.5,0,202201
1270,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-14T21:30:00Z,1.5,0,202201
1271,whole,2,0,0,0.772486772486773,0.772486772486773,0,0,TORRB4,Synchronise,2022-01-15T20:30:00Z,1,0,202201
1271,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-15T20:30:00Z,1,0,202201
1272,whole,3,0,0,0.752976190476191,0.766513056835638,0,0.0135368663594471,TORRB4,Synchronise,2022-01-17T22:00:00Z,1,0,202201
1272,onset,1,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-17T22:00:00Z,1,0,202201
1273,whole,1,0,0,0.773809523809524,0.773809523809524,0,0,TORRB4,Synchronise,2022-01-20T15:30:00Z,1,0,202201
1273,onset,1,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Synchronise,2022-01-20T15:30:00Z,1,0,202201
1274,whole,2,0,0,0.771428571428571,0.771428571428571,0,0,TORRB4,Synchronise,2022-01-21T17:00:00Z,1,0,202201
1274,onset,2,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Synchronise,2022-01-21T17:00:00Z,1,0,202201
1275,whole,5,0,0,0.80952380952381,0.770437654830718,0,-0.0390861546930911,TORRB4,Synchronise,2022-01-22T13:29:59Z,1.08333333333333,0,202201
1275,onset,5,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-22T13:29:59Z,1.08333333333333,0,202201
1276,whole,1,0,0,0.75978835978836,0.75978835978836,0,0,TORRB4,Synchronise,2022-01-28T22:29:59Z,1,0,202201
1276,onset,1,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-28T22:29:59Z,1,0,202201
1277,whole,2,0,0,0.774834437086093,0.774834437086093,0,0,TORRB4,Synchronise,2022-01-29T14:30:00Z,2.16666666666667,0,202201
1277,onset,2,0,0,0.761904761904762,0.761904761904762,0,0,TORRB4,Synchronise,2022-01-29T14:30:00Z,2.16666666666667,0,202201
1278,whole,1,0,0,0.748130657221566,0.748130657221566,0,0,TORRB4,Synchronise,2022-01-31T22:29:59Z,2.25,0,202201
1278,onset,1,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-01-31T22:29:59Z,2.25,0,202201
1279,whole,2,0,0,0.756613756613757,0.760765550239234,0,0.0041517936254778,TORRB4,Synchronise,2022-02-01T15:30:00Z,1,0,202202
1279,onset,1,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Synchronise,2022-02-01T15:30:00Z,1,0,202202
1280,whole,11,0,0,0.753968253968254,1,0,0.246031746031746,TORRB4,Remain,2022-02-03T08:00:00Z,2,0,202202
1280,onset,5,0,0,0.714285714285714,1,0,0.285714285714286,TORRB4,Remain,2022-02-03T08:00:00Z,2,0,202202
1281,whole,8,0,125.932203389831,0.791767554479419,0.791767554479419,-125.932203389831,0,TORRB4,Synchronise,2022-02-06T22:00:00Z,1.66666666666667,0,202202
1281,onset,8,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-06T22:00:00Z,1.66666666666667,0,202202
1282,whole,2,0,0,0.747354497354497,0.747354497354497,0,0,TORRB4,Synchronise,2022-02-09T23:59:59Z,1.08333333333333,0,202202
1282,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-09T23:59:59Z,1.08333333333333,0,202202
1283,whole,3,0,0,0.75750300120048,0.75750300120048,0,0,TORRB4,Synchronise,2022-02-10T21:30:00Z,1,0,202202
1283,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-10T21:30:00Z,1,0,202202
1284,whole,3,0,0,0.770688858067499,0.770688858067499,0,0,TORRB4,Synchronise,2022-02-11T20:59:59Z,1.08333333333333,0,202202
1284,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-11T20:59:59Z,1.08333333333333,0,202202
1285,whole,5,0,0,0.772789115646259,0.772789115646259,0,0,TORRB4,Synchronise,2022-02-17T22:29:59Z,1.08333333333333,0,202202
1285,onset,5,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-17T22:29:59Z,1.08333333333333,0,202202
1286,whole,3,0,0,0.762406015037594,0.762406015037594,0,0,TORRB4,Synchronise,2022-02-18T22:00:00Z,1,0,202202
1286,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-18T22:00:00Z,1,0,202202
1287,whole,4,0,0,0.752380952380952,0.752380952380952,0,0,TORRB4,Synchronise,2022-02-19T23:00:00Z,1,0,202202
1287,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-19T23:00:00Z,1,0,202202
1288,whole,5,0,19.1111111111111,0.75978835978836,0.850793650793651,-19.1111111111111,0.091005291005291,TORRB4,Synchronise,2022-02-20T22:29:59Z,1.08333333333333,0,202202
1288,onset,5,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-02-20T22:29:59Z,1.08333333333333,0,202202
1289,whole,4,0,22.5,0.767857142857143,0.875,-22.5,0.107142857142857,TORRB4,Synchronise,2022-02-21T21:30:00Z,1.5,0,202202
1289,onset,4,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-02-21T21:30:00Z,1.5,0,202202
1290,whole,6,0,0,0.757936507936508,0.770437654830718,0,0.0125011468942106,TORRB4,Synchronise,2022-02-24T14:00:00Z,1,0,202202
1290,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-02-24T14:00:00Z,1,0,202202
1291,whole,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-17T22:29:59Z,1.42857142857143,0,202203
1291,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-17T22:29:59Z,1.42857142857143,0,202203
1292,whole,4,0,0,0.720634920634921,0.720634920634921,0,0,TORRB4,Synchronise,2022-03-18T01:45:00Z,0,0,202203
1292,onset,4,0,0,0.738095238095238,0.738095238095238,0,0,TORRB4,Synchronise,2022-03-18T01:45:00Z,0,0,202203
1293,whole,4,0,0,0.77365491651206,0.77365491651206,0,0,TORRB4,Synchronise,2022-03-18T22:00:00Z,0,0,202203
1293,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-18T22:00:00Z,0,0,202203
1294,whole,5,0,0,0.791767554479419,0.791767554479419,0,0,TORRB4,Remain,2022-03-19T22:00:00Z,1.16666666666667,0,202203
1294,onset,5,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-03-19T22:00:00Z,1.16666666666667,0,202203
1295,whole,1,0,0,0.750452079566004,0.750452079566004,0,0,TORRB4,Synchronise,2022-03-23T23:30:00Z,1,0,202203
1295,onset,1,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-23T23:30:00Z,1,0,202203
1296,whole,2,0,0,0.762406015037594,0.762406015037594,0,0,TORRB4,Synchronise,2022-03-24T22:00:00Z,1.5,0,202203
1296,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-24T22:00:00Z,1.5,0,202203
1297,whole,2,0,0,0.760141093474427,0.760141093474427,0,0,TORRB4,Synchronise,2022-03-25T14:59:59Z,2.25,0,202203
1297,onset,2,0,0,0.722222222222222,0.722222222222222,0,0,TORRB4,Synchronise,2022-03-25T14:59:59Z,2.25,0,202203
1298,whole,2,0,0,0.767857142857143,0.767857142857143,0,0,TORRB4,Synchronise,2022-03-26T21:30:00Z,1.66666666666667,0,202203
1298,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-26T21:30:00Z,1.66666666666667,0,202203
1299,whole,5,0,0,0.751464222052457,0.751464222052457,0,0,TORRB4,Synchronise,2022-03-29T22:29:59Z,0.25,0,202203
1299,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-03-29T22:29:59Z,0.25,0,202203
1300,whole,4,0,167.457627118644,0.76271186440678,0.203389830508475,-167.457627118644,-0.559322033898305,TORRB4,Synchronise,2022-04-06T23:30:00Z,1,0,202204
1300,onset,4,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-04-06T23:30:00Z,1,0,202204
1301,whole,4,0,0,0.767783656672546,0,0,-0.767783656672546,TORRB4,Remain,2022-04-08T14:59:59Z,1,0,202204
1301,onset,4,0,0,0.722222222222222,0,0,-0.722222222222222,TORRB4,Remain,2022-04-08T14:59:59Z,1,0,202204
1302,whole,4,0,40.2469135802469,0.767783656672546,0.721340388007055,-40.2469135802469,-0.0464432686654909,TORRB4,Remain,2022-04-09T14:59:59Z,1,0,202204
1302,onset,4,0,0,0.722222222222222,0.80952380952381,0,0.0873015873015873,TORRB4,Remain,2022-04-09T14:59:59Z,1,0,202204
1303,whole,4,0,0,0.767032967032967,0.714285714285714,0,-0.0527472527472528,TORRB4,Synchronise,2022-04-14T23:00:00Z,2,0,202204
1303,onset,4,0,0,0.80952380952381,0.714285714285714,0,-0.0952380952380952,TORRB4,Synchronise,2022-04-14T23:00:00Z,2,0,202204
1304,whole,5,0,107.222222222222,0.771164021164021,0.516534391534392,-107.222222222222,-0.25462962962963,TORRB4,Synchronise,2022-04-15T22:29:59Z,1.16666666666667,0,202204
1304,onset,5,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-04-15T22:29:59Z,1.16666666666667,0,202204
1305,whole,13,0,29.6774193548387,0.80952380952381,0.929339477726575,-29.6774193548387,0.119815668202765,TORRB4,Remain,2022-04-16T12:30:00Z,1,0,202204
1305,onset,11,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Remain,2022-04-16T12:30:00Z,1,0,202204
1306,whole,5,0,0,0.767032967032967,0.767032967032967,0,0,TORRB4,Synchronise,2022-04-23T23:00:00Z,1,0,202204
1306,onset,5,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-04-23T23:00:00Z,1,0,202204
1307,whole,6,0,11.0769230769231,0.767032967032967,0.81978021978022,-11.0769230769231,0.0527472527472527,TORRB4,Synchronise,2022-04-24T23:00:00Z,1,0,202204
1307,onset,6,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-04-24T23:00:00Z,1,0,202204
1308,whole,5,0,138.723404255319,0.750759878419453,0.349138804457953,-138.723404255319,-0.4016210739615,TORRB4,Synchronise,2022-05-03T00:30:00Z,1,0,202205
1308,onset,5,0,24,0.80952380952381,0.797619047619048,-24,-0.0119047619047619,TORRB4,Synchronise,2022-05-03T00:30:00Z,1,0,202205
1309,whole,4,0,0,0.771812080536913,0.771812080536913,0,0,TORRB4,Remain,2022-05-13T16:00:00Z,1,0,202205
1309,onset,4,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Remain,2022-05-13T16:00:00Z,1,0,202205
1310,whole,11,0,0,0.749206349206349,0.749206349206349,0,0,TORRB4,Synchronise,2022-05-14T23:00:00Z,1,0,202205
1310,onset,7,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-05-14T23:00:00Z,1,0,202205
1311,whole,12,0,45.1098265895954,0.75588791473268,0.770437654830718,-45.1098265895954,0.0145497400980384,TORRB4,Remain,2022-05-20T14:59:59Z,2,0,202205
1311,onset,5,0,0,0.722222222222222,0.718253968253968,0,-0.00396825396825395,TORRB4,Remain,2022-05-20T14:59:59Z,2,0,202205
1312,whole,3,200,0,0.734335839598998,0.734335839598998,200,0,TORRB4,Synchronise,2022-05-29T01:00:00Z,1,0,202205
1312,onset,3,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Synchronise,2022-05-29T01:00:00Z,1,0,202205
1313,whole,8,200,0,0.769487412799515,0.80952380952381,200,0.0400363967242948,TORRB4,Remain,2022-05-30T14:59:59Z,1.08333333333333,0,202205
1313,onset,8,200,0,0.722222222222222,0.80952380952381,200,0.0873015873015873,TORRB4,Remain,2022-05-30T14:59:59Z,1.08333333333333,0,202205
1314,whole,9,0,43.0322580645161,0.80952380952381,0.80952380952381,-43.0322580645161,0,TORRB4,Remain,2022-07-15T15:30:00Z,1,0,202207
1314,onset,6,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Remain,2022-07-15T15:30:00Z,1,0,202207
1315,whole,8,0,55.5833333333333,0.80952380952381,0.80952380952381,-55.5833333333333,0,TORRB4,Remain,2022-07-23T17:30:00Z,2.16666666666667,0,202207
1315,onset,8,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-07-23T17:30:00Z,2.16666666666667,0,202207
1316,whole,15,0,44.4666666666667,0.80952380952381,0.80952380952381,-44.4666666666667,0,TORRB4,Remain,2022-07-24T11:59:59Z,1,0,202207
1316,onset,9,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-07-24T11:59:59Z,1,0,202207
1317,whole,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-08-21T00:30:00Z,1,0,202208
1317,onset,3,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-08-21T00:30:00Z,1,0,202208
1318,whole,11,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Remain,2022-08-27T14:30:00Z,1.5,0,202208
1318,onset,5,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Remain,2022-08-27T14:30:00Z,1.5,0,202208
1319,whole,8,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Remain,2022-09-07T14:30:00Z,2,0,202209
1319,onset,6,200,0,0.80952380952381,0.761904761904762,200,-0.0476190476190477,TORRB4,Remain,2022-09-07T14:30:00Z,2,0,202209
1320,whole,17,200,40,0.80952380952381,1,160,0.19047619047619,TORRB4,Remain,2022-09-13T13:00:00Z,0,0,202209
1320,onset,9,200,40,0.80952380952381,1,160,0.19047619047619,TORRB4,Remain,2022-09-13T13:00:00Z,0,0,202209
1321,whole,19,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Synchronise,2022-09-15T11:59:59Z,0.166666666666667,0,202209
1321,onset,5,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Synchronise,2022-09-15T11:59:59Z,0.166666666666667,0,202209
1322,whole,7,200,40,0.80952380952381,1,160,0.19047619047619,TORRB4,Remain,2022-09-19T14:00:00Z,2,0,202209
1322,onset,4,200,40,0.80952380952381,1,160,0.19047619047619,TORRB4,Remain,2022-09-19T14:00:00Z,2,0,202209
1323,whole,3,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Synchronise,2022-09-30T22:00:00Z,1,0,202209
1323,onset,3,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Synchronise,2022-09-30T22:00:00Z,1,0,202209
1324,whole,6,200,101.350649350649,0.80952380952381,0.77365491651206,98.6493506493507,-0.0358688930117501,TORRB4,Remain,2022-10-02T22:00:00Z,2,0,202210
1324,onset,6,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Remain,2022-10-02T22:00:00Z,2,0,202210
1325,whole,7,200,85.4437869822485,0.80952380952381,0.765004226542688,114.556213017751,-0.0445195829811215,TORRB4,Synchronise,2022-10-03T16:29:59Z,1.08333333333333,0,202210
1325,onset,7,200,40,0.80952380952381,0.714285714285714,160,-0.0952380952380952,TORRB4,Synchronise,2022-10-03T16:29:59Z,1.08333333333333,0,202210
1326,whole,7,200,0,0.80952380952381,0.758241758241758,200,-0.0512820512820513,TORRB4,Remain,2022-10-06T23:00:00Z,1,0,202210
1326,onset,7,200,0,0.80952380952381,0.80952380952381,200,0,TORRB4,Remain,2022-10-06T23:00:00Z,1,0,202210
1327,whole,4,0,47.8230088495575,0.785082174462706,0.636241045090603,-47.8230088495575,-0.148841129372103,TORRB4,Remain,2022-11-11T19:00:00Z,2,0,202211
1327,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-11-11T19:00:00Z,2,0,202211
1328,whole,2,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Remain,2022-11-12T16:00:00Z,2.33333333333333,0,202211
1328,onset,2,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Remain,2022-11-12T16:00:00Z,2.33333333333333,0,202211
1329,whole,15,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-11-17T11:30:00Z,2,0,202211
1329,onset,10,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-11-17T11:30:00Z,2,0,202211
1330,whole,14,0,200,0.76112412177986,0.714285714285714,-200,-0.0468384074941451,TORRB4,Remain,2022-11-19T08:59:59Z,1,0,202211
1330,onset,5,0,200,0.714285714285714,0.714285714285714,-200,0,TORRB4,Remain,2022-11-19T08:59:59Z,1,0,202211
1331,whole,10,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Remain,2022-11-24T02:30:00Z,1,0,202211
1331,onset,10,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Remain,2022-11-24T02:30:00Z,1,0,202211
1332,whole,9,0,86.126582278481,0.766124171187462,0.766124171187462,-86.126582278481,0,TORRB4,Synchronise,2022-11-24T22:29:59Z,1.08333333333333,0,202211
1332,onset,9,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-11-24T22:29:59Z,1.08333333333333,0,202211
1333,whole,1,0,0,0.76036866359447,0.76036866359447,0,0,TORRB4,Remain,2022-11-25T15:30:00Z,1,0,202211
1333,onset,1,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Remain,2022-11-25T15:30:00Z,1,0,202211
1334,whole,2,0,0,0.764337851929093,0.764337851929093,0,0,TORRB4,Remain,2022-11-26T20:00:00Z,1,0,202211
1334,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-11-26T20:00:00Z,1,0,202211
1335,whole,4,0,115.6,0.752380952380952,0.752380952380952,-115.6,0,TORRB4,Remain,2022-11-27T23:00:00Z,2,0,202211
1335,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-11-27T23:00:00Z,2,0,202211
1336,whole,2,0,0,0.75,0.75,0,0,TORRB4,Synchronise,2022-11-28T23:00:00Z,2,0,202211
1336,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-11-28T23:00:00Z,2,0,202211
1337,whole,6,0,0,0.751464222052457,0.751464222052457,0,0,TORRB4,Synchronise,2022-11-29T22:29:59Z,1.08333333333333,0,202211
1337,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-11-29T22:29:59Z,1.08333333333333,0,202211
1338,whole,4,0,0,0.769585253456221,0.769585253456221,0,0,TORRB4,Synchronise,2022-12-02T15:30:00Z,1,0,202212
1338,onset,4,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Synchronise,2022-12-02T15:30:00Z,1,0,202212
1339,whole,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-03T20:30:00Z,2,0,202212
1339,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-03T20:30:00Z,2,0,202212
1340,whole,4,0,16.1904761904762,0.766439909297052,0.843537414965986,-16.1904761904762,0.0770975056689343,TORRB4,Synchronise,2022-12-03T22:10:00Z,2,0,202212
1340,onset,4,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-12-03T22:10:00Z,2,0,202212
1341,whole,1,0,0,0.734126984126984,0.734126984126984,0,0,TORRB4,Synchronise,2022-12-11T23:59:59Z,2,0,202212
1341,onset,1,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-11T23:59:59Z,2,0,202212
1342,whole,6,0,0,0.754689754689755,0.754689754689755,0,0,TORRB4,Synchronise,2022-12-12T21:30:00Z,1.66666666666667,0,202212
1342,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-12T21:30:00Z,1.66666666666667,0,202212
1343,whole,2,0,0,0.757936507936508,0.766513056835638,0,0.00857654889912962,TORRB4,Synchronise,2022-12-17T14:00:00Z,1,0,202212
1343,onset,1,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-17T14:00:00Z,1,0,202212
1344,whole,7,0,33.1597633136095,0.765567765567766,0.718230487461257,-33.1597633136095,-0.0473372781065088,TORRB4,Remain,2022-12-19T14:59:59Z,1.75,0,202212
1344,onset,7,0,0,0.722222222222222,0.722222222222222,0,0,TORRB4,Remain,2022-12-19T14:59:59Z,1.75,0,202212
1345,whole,5,0,133.333333333333,0.777777777777778,0.722222222222222,-133.333333333333,-0.0555555555555556,TORRB4,Remain,2022-12-20T22:00:00Z,3.08333333333333,0,202212
1345,onset,5,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2022-12-20T22:00:00Z,3.08333333333333,0,202212
1346,whole,4,0,0,0.761904761904762,0.761904761904762,0,0,TORRB4,Synchronise,2022-12-21T21:30:00Z,2.33333333333333,0,202212
1346,onset,4,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-21T21:30:00Z,2.33333333333333,0,202212
1347,whole,2,0,0,0.755593803786575,0.755593803786575,0,0,TORRB4,Synchronise,2022-12-22T23:00:00Z,2,0,202212
1347,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-22T23:00:00Z,2,0,202212
1348,whole,2,0,27.037037037037,0.768077601410935,0.907407407407407,-27.037037037037,0.139329805996473,TORRB4,Synchronise,2022-12-23T20:59:59Z,2.58333333333333,0,202212
1348,onset,2,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-12-23T20:59:59Z,2.58333333333333,0,202212
1349,whole,3,0,20.2061855670103,0.774177712322042,0.87039764359352,-20.2061855670103,0.0962199312714777,TORRB4,Synchronise,2022-12-24T20:59:59Z,2.08333333333333,0,202212
1349,onset,3,0,40,0.80952380952381,1,-40,0.19047619047619,TORRB4,Synchronise,2022-12-24T20:59:59Z,2.08333333333333,0,202212
1350,whole,6,0,2,0.80952380952381,0.80952380952381,-2,0,TORRB4,Synchronise,2022-12-25T20:30:00Z,2,0,202212
1350,onset,6,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Synchronise,2022-12-25T20:30:00Z,2,0,202212
1351,whole,8,0,0,0.756838905775076,0.756838905775076,0,0,TORRB4,Remain,2022-12-27T14:30:00Z,2,0,202212
1351,onset,5,0,0,0.761904761904762,0.761904761904762,0,0,TORRB4,Remain,2022-12-27T14:30:00Z,2,0,202212
1352,whole,4,0,45.36,0.771428571428571,0.771428571428571,-45.36,0,TORRB4,Synchronise,2022-12-31T15:30:00Z,2.08333333333333,0,202212
1352,onset,4,0,0,0.714285714285714,0.714285714285714,0,0,TORRB4,Synchronise,2022-12-31T15:30:00Z,2.08333333333333,0,202212
1353,whole,7,0,0,0.757823129251701,0.757823129251701,0,0,TORRB4,Remain,2023-01-01T20:30:00Z,3.16666666666667,0,202301
1353,onset,2,0,0,0.80952380952381,0.80952380952381,0,0,TORRB4,Remain,2023-01-01T20:30:00Z,3.16666666666667,0,202301
