DUID,regime,q,norm,ratio,lo,hi,price,plo,phi,n_mth
DRYCGT2,DN,0.85,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.85,registered,39.0828613533718,33.3453051642331,76.3420918797925,13114.43,6725.5025,13114.43,6
DRYCGT3,DN,0.85,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.9,registered,88.7618353885993,42.6375298200441,116.222452401739,15500,14307.215,15500,7
DRYCGT2,UP,0.9,registered,88.6819497367496,59.6142381250134,116.222452401739,15500,15486.05,15500,7
DRYCGT2,DN,0.9,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.9,registered,39.0828613533718,33.3453051642331,76.3420918797925,13114.43,6725.5025,13114.43,6
DRYCGT3,DN,0.9,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.95,registered,88.7618353885993,42.6375298200441,116.222452401739,15500,14307.215,15500,7
DRYCGT2,UP,0.95,registered,88.6819497367496,59.6142381250134,116.222452401739,15500,15486.05,15500,7
DRYCGT2,DN,0.95,registered,42.6375298200441,40.860195586708,86.0829522364645,14307.215,13710.8225,14903.6075,3
DRYCGT3,UP,0.95,registered,97.3860342269033,56.8346075621872,121.328562070005,15500,15500,15500,6
DRYCGT3,DN,0.95,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,1,registered,88.7618353885993,59.6471340564352,116.222452401739,15500,15500,15500,7
DRYCGT2,UP,1,registered,88.7618353885993,59.6471340564352,116.222452401739,15500,15500,15500,7
DRYCGT2,DN,1,registered,46.1921982867165,45.6006699358823,87.8602864698007,15500,15301.51,15500,3
DRYCGT3,UP,1,registered,97.3860342269033,56.8346075621872,121.328562070005,15500,15500,15500,6
DRYCGT3,DN,1,registered,67.4770168376579,46.1921982867165,98.9534702046707,15500,15500,15500,4
OSB-AG,UP,0.05,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.05,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.1,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.1,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.15,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.15,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.2,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.2,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.25,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.25,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.3,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.3,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.35,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.35,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.4,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.4,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.45,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.45,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.5,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.5,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.55,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.55,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.6,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.6,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.65,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.65,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.7,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.7,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.75,MAXAVAIL,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.75,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.8,MAXAVAIL,0.804965289391592,0.1,0.86663443582495,86.49,-999.2,94.34,13
OSB-AG,DN,0.8,MAXAVAIL,1.04369479656726,0.571847398283628,71.568796987713,99.92,-449.99,8379.35,7
OSB-AG,UP,0.85,MAXAVAIL,0.804965289391592,0.349206221030701,0.86663443582495,86.49,70.36,94.34,13
OSB-AG,DN,0.85,MAXAVAIL,1.04369479656726,0.696450508798978,71.568796987713,99.92,93.205,8379.35,7
OSB-AG,UP,0.9,MAXAVAIL,0.804965289391592,0.349206221030701,0.86663443582495,86.49,70.36,94.34,13
OSB-AG,DN,0.9,MAXAVAIL,1.04369479656726,0.696450508798978,71.568796987713,99.92,93.205,8379.35,7
OSB-AG,UP,0.95,MAXAVAIL,0.862751595911676,0.349206221030701,0.877499241011407,93.93,70.36,98.93,13
OSB-AG,DN,0.95,MAXAVAIL,1.04369479656726,0.696450508798978,71.568796987713,99.92,93.205,8379.35,7
OSB-AG,UP,1,MAXAVAIL,0.862751595911676,0.349206221030701,0.877499241011407,93.93,70.36,98.93,13
OSB-AG,DN,1,MAXAVAIL,1.04369479656726,0.994579814310034,71.568796987713,120.99,99.92,8379.35,7
OSB-AG,UP,0.05,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.05,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.1,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.1,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.15,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.15,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.2,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.2,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.25,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.25,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.3,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.3,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.35,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.35,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.4,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.4,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.45,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.45,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.5,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.5,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.55,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.55,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.6,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.6,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.65,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.65,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.7,registered,0.1,0.1,0.1,-999.4,-999.9,-999.2,13
OSB-AG,DN,0.7,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,UP,0.75,registered,0.1,0.1,0.709531684885644,-999.4,-999.9,70.36,13
OSB-AG,DN,0.75,registered,0.1,0.1,70.813906428118,-999.2,-999.9,7793.76,7
OSB-AG,UP,0.8,registered,0.862751595911676,0.709531684885644,0.877499241011407,93.93,75.64,98.93,13
OSB-AG,DN,0.8,registered,1.60978111919007,1.04369479656726,131.382199777415,171.98,108.45,16043.36,7
OSB-AG,UP,0.85,registered,0.862751595911676,0.709531684885644,0.877499241011407,93.93,75.64,98.93,13
OSB-AG,DN,0.85,registered,1.60978111919007,1.04369479656726,131.382199777415,171.98,108.45,16043.36,7
OSB-AG,UP,0.9,registered,0.86663443582495,0.709531684885644,1.42206537843599,93.93,80.93,181.98,13
OSB-AG,DN,0.9,registered,1.60978111919007,1.04369479656726,131.382199777415,171.98,108.45,16043.36,7
OSB-AG,UP,0.95,registered,1.42206537843599,0.86663443582495,145.084354851995,181.98,93.93,15500,13
OSB-AG,DN,0.95,registered,62.5817600413443,1.32673795787866,131.382199777415,15500,135.95,16050,7
OSB-AG,UP,1,registered,141.641125756841,62.5817600413443,167.399459481263,15500,15500,16600,13
OSB-AG,DN,1,registered,141.641125756841,91.8525169196663,156.241907166629,15500,15500,16600,7
DRYCGT1,DN,0.05,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.05,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.1,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.1,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.15,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.15,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.2,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.2,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.25,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.25,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.3,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.3,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.35,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.35,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.4,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.4,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.45,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.45,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.5,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.5,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.55,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.55,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.6,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.6,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.65,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.65,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.7,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.7,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.75,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.75,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.8,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.8,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.85,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.85,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.9,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.9,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.95,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.95,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,1,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,1,MAXAVAIL,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.05,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.05,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.1,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.1,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.15,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.15,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.2,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.2,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.25,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.25,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.3,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.3,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.35,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.35,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.4,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.4,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.45,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.45,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.5,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.5,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.55,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.55,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.6,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.6,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.65,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.65,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.7,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.7,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.75,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.75,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.8,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.8,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.85,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.85,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.9,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.9,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DN,0.95,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DN,0.95,registered,128.43823260023,97.5644050503762,165.046338280322,15400.025,15300.05,16510.36,20
DRYCGT1,DN,1,registered,63.9223483709856,51.5026048621787,76.3420918797925,14307.215,13710.8225,14903.6075,2
QPS5,DN,1,registered,129.586703904603,98.8394337456957,165.275151839644,15500,15500,16600,20
BARKIPS1,DN,0.05,MAXAVAIL,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DN,0.1,MAXAVAIL,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DN,0.15,MAXAVAIL,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DN,0.2,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.25,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.3,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.35,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.4,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.45,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.5,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.55,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DN,0.6,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DN,0.65,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DN,0.7,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DN,0.75,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.8,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.85,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.9,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.95,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,1,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.05,registered,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DN,0.1,registered,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DN,0.15,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.2,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.25,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.3,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.35,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.4,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.45,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DN,0.5,registered,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DN,0.55,registered,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DN,0.6,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.65,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.7,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.75,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.8,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DN,0.85,registered,130.655678116534,107.019015275847,166.508769607441,16050,15493.8,16600,8
BARKIPS1,DN,0.9,registered,130.655678116534,107.019015275847,166.508769607441,16050,15493.8,16600,8
BARKIPS1,DN,0.95,registered,142.115131883999,107.769929650165,166.508769607441,16050,15500,16600,8
BARKIPS1,DN,1,registered,142.115131883999,107.769929650165,166.508769607441,16050,15500,16600,8
QPS5,UP,0.05,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.05,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.1,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.1,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.15,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.15,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.2,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.2,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.25,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.25,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.3,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.3,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.35,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.35,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.4,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.4,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.45,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.45,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.5,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.5,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.55,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.55,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.6,MAXAVAIL,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.6,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.65,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.65,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.7,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.7,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.75,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.75,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.8,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.8,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
