DUID,cut,q,norm,ratio,lo,hi,price,plo,phi,n_mth
DRYCGT1,DIRECTED_PIV,0.95,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.95,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,1,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,1,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.05,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.05,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.1,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.1,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.15,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.15,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.2,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.2,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.25,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.25,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.3,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.3,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.35,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.35,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.4,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.4,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.45,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.45,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.5,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.5,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.55,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.55,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.6,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.6,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.65,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.65,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.7,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.7,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.75,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.75,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.8,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.8,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.85,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.85,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.9,registered,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.9,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.95,registered,88.7618353885993,88.7618353885993,88.7618353885993,15500,15500,15500,1
DRYCGT3,DIRECTED_PIV,0.95,registered,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,1,registered,88.7618353885993,88.7618353885993,88.7618353885993,15500,15500,15500,1
DRYCGT3,DIRECTED_PIV,1,registered,88.7618353885993,88.7618353885993,88.7618353885993,15500,15500,15500,1
